OrderID,CustomerID,ProductID,OrderDate,Quantity,Revenue,COGS,SourceFile
3d3c852d-5690-4eff-b8f9-638d207c1179,,1010,1/7/2025,2,210.46,149.49,Orders_2025.csv
2e109ff5-6492-4fed-a99e-43592b610d68,2415b3cd-cfae-45da-8003-dbdff47fd89a,1044,1/7/2025,4,85.48,33.04,Orders_2025.csv
3f2ea9dd-ca3f-4119-b4ea-c484867b8e3c,e9525326-8155-4e1c-8bad-6dbc399bf3d5,1030,1/7/2025,1,19.06,11.97,Orders_2025.csv
5008b922-dc15-4fc6-969e-ec89fffbf9f2,18405ad5-5712-4ee4-84fd-9e682ad3d596,1044,1/8/2025,1,21.37,8.26,Orders_2025.csv
7e320fbb-da5c-40df-9504-61fa27d647b1,4c71f46b-aec0-4b76-92c5-beda74b59e13,1003,1/8/2025,4,161.4,51.44,Orders_2025.csv
cecea84b-cb80-4e3a-a7dd-f63d13449a1d,46b05e89-d7cb-4f00-b96e-d51b9a70ecce,1040,1/9/2025,2,48.26,18.59,Orders_2025.csv
554d5066-800b-4eb6-95c4-ca7d4490fb78,38a0f956-bf9f-4066-9543-2f0922289e42,1043,1/9/2025,3,129.84,62.47,Orders_2025.csv
a59f2051-f09c-4c07-b3d2-e689b1a526c3,d0a990c4-15fd-4ee7-88b1-26b69ecef9d4,1022,1/9/2025,2,177.54,47.72,Orders_2025.csv
6430b62a-48bc-44c1-8cc1-4ac5dc74e00c,b35be8e1-a9c3-4905-9242-bcf0b3d07df3,1016,1/10/2025,2,86.4,62.22,Orders_2025.csv
65203477-13e2-4b8a-9447-b08d2d2a8a96,706c67be-d537-4a97-a512-10ad15c1beab,1029,1/10/2025,3,70.47,30.26,Orders_2025.csv
69cfe3b8-e460-4599-bf70-979569f296fc,b774a7f6-a645-42e3-af7c-6068867968ca,1015,1/10/2025,4,96.52,37.18,Orders_2025.csv
7996f49a-672c-4775-9921-996a1ce80b56,ac27451b-fbb6-4628-b02c-7f0aea75116c,1004,1/10/2025,4,93.96,40.35,Orders_2025.csv
ffafd16d-b2aa-4d2e-8454-4d4da7114006,192ea761-a820-472a-9594-b3c2a01a1835,1002,1/10/2025,4,142.12,23.72,Orders_2025.csv
505f0b97-f22c-43ab-9a00-a3622efca95f,ee0a4bac-514b-47e0-afb3-0643ed31e7c0,1049,1/10/2025,3,224.61,57.58,Orders_2025.csv
8cc9c36e-1bf1-4156-9939-dd95a5ab942c,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1042,1/13/2025,2,30.46,26.8,Orders_2025.csv
a7ccc132-c9f1-4b54-bd29-9f81fb23b5e3,bbccecfa-0eaa-433d-81c9-1fddba3792d4,1036,1/13/2025,3,80.49,43.96,Orders_2025.csv
caf0fb18-72e0-4c11-a3c3-9e7434528f44,d4b53af0-6d06-4d0e-b2e1-b84de575e1c5,1027,1/13/2025,1,35.53,5.93,Orders_2025.csv
a521ec8a-381d-4739-a765-3ed244b3e9a7,46ee2157-1365-44f4-ae66-e5855c3779d7,1044,1/13/2025,4,85.48,33.04,Orders_2025.csv
b850d516-7c7f-467c-9727-cbefdc6dc599,e9525326-8155-4e1c-8bad-6dbc399bf3d5,1028,1/13/2025,4,161.4,51.44,Orders_2025.csv
c2ccc14b-7a3a-4d1e-8f41-ad5d4f96b4b8,80ff4978-481e-4e21-a861-b4000fe3f313,1042,1/14/2025,4,60.92,53.59,Orders_2025.csv
57db7af4-8ccf-4a99-873f-3e558361c69b,1959deb4-14ea-44cb-b5a1-915e9485b006,1035,1/14/2025,2,210.46,149.49,Orders_2025.csv
7846b8ec-03de-4bac-96ce-64c03a9940c4,25d277dc-e796-4782-a7ef-3e1d2fb59188,1049,1/14/2025,1,74.87,19.2,Orders_2025.csv
1f1da2b2-469d-4733-a4ce-45a1e094adfc,18405ad5-5712-4ee4-84fd-9e682ad3d596,1020,1/14/2025,3,82.11,72.27,Orders_2025.csv
95f8ace9-e464-46ff-a8f0-d368e2450ece,ca3f398d-7265-4d2a-ab5c-1f388cbd8370,1010,1/15/2025,4,420.92,298.98,Orders_2025.csv
117d5477-ce3a-4229-807e-deb135b0eb6d,3027e6f9-f285-49fb-93a7-932583102f1b,1004,1/15/2025,4,93.96,40.35,Orders_2025.csv
ecf82f5d-fd6f-4458-9a8a-afe77914b9b3,3aea3b26-9c7a-481d-890c-b9ebb40358e0,1045,1/15/2025,3,82.11,72.27,Orders_2025.csv
818d79e2-0733-454b-9867-9255b7ad8479,f30790df-5f33-4861-a894-388e81c8d350,1024,1/15/2025,4,299.48,76.78,Orders_2025.csv
864c811c-b827-4e0f-8420-bc615a96c99d,d4b53af0-6d06-4d0e-b2e1-b84de575e1c5,1050,1/16/2025,3,220.23,81.87,Orders_2025.csv
d60fa6cc-54fc-4283-8d5e-69a1cee1df88,e5013d3a-8732-4ebf-b104-b964adc25f76,1039,1/16/2025,2,48.2,42.42,Orders_2025.csv
fbe8fb57-1729-479e-95c7-825a953dca20,d84a5bc4-af44-4030-9e24-d893b6f6e966,1001,1/17/2025,1,19.49,12.71,Orders_2025.csv
79f16b0b-f943-4d5f-8c04-853aa95973fc,5a321a8f-6274-40e8-9713-8874fd99aead,1009,1/17/2025,2,676.72,296.34,Orders_2025.csv
8c3d46c7-9529-41e2-b415-85449b57bb62,bbccecfa-0eaa-433d-81c9-1fddba3792d4,1008,1/17/2025,2,471.52,264.97,Orders_2025.csv
cb1ceb27-0163-4790-bd87-4c4e3efa67db,67435b8b-3191-4bd1-a143-8adb5039c70e,1006,1/17/2025,4,928.8,313.54,Orders_2025.csv
d44dbbce-44ab-4779-8c1f-4451c7c865b4,5bc65488-8997-4f0b-9f7c-98bc3c2a66cd,1002,1/17/2025,2,71.06,11.86,Orders_2025.csv
8720ad5e-b5a1-4394-8012-bef286c040db,ff2be8d4-a06b-4c87-aefa-1f4020ebc0e2,1043,1/17/2025,4,173.12,83.29,Orders_2025.csv
d5a33ceb-28c2-48ee-9125-169ae802c4bf,ff2be8d4-a06b-4c87-aefa-1f4020ebc0e2,1023,1/17/2025,2,130.42,55.22,Orders_2025.csv
55f8dafd-666e-4c10-a5b4-ec2773ca65ec,a5b44644-9115-4b94-8d6d-8175d596d31b,1007,1/17/2025,2,509.44,260.57,Orders_2025.csv
327d44d8-4ba8-4131-8cb3-53858fc18112,0e025dda-dcfd-4349-b45d-994ba4664cb3,1015,1/17/2025,2,48.26,18.59,Orders_2025.csv
7ae6703b-df07-46ab-ba3c-d3b7d53a2d79,b11cf2ec-3100-4d17-a509-d5ba99e147c6,1001,1/18/2025,4,77.96,50.82,Orders_2025.csv
4be72a2b-ce92-4565-9f94-db444339c748,4661672e-252f-4297-8b05-ba339f296241,1024,1/20/2025,2,149.74,38.39,Orders_2025.csv
2abdeb6f-8138-4fc9-b263-acdd129ce466,53ae5591-e674-4d99-b667-f052300fccdf,1049,1/20/2025,1,74.87,19.2,Orders_2025.csv
ce0fa91e-1213-4c07-a433-eed6efcd20d6,01ab4a79-7c36-4fc3-93b9-758bf5edbd00,1045,1/20/2025,4,109.48,96.36,Orders_2025.csv
87ebd0bb-9c9d-4cbe-ae61-0781d29385a9,4cabc9cc-62ac-4315-b6e9-04f78686e8bc,1010,1/20/2025,1,105.23,74.74,Orders_2025.csv
81a862eb-c6df-49c6-833b-1fb92adc14e8,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1005,1/21/2025,4,76.24,47.87,Orders_2025.csv
16d65131-517b-4de8-88cb-9dac91e864ff,aff5b637-3d55-48c8-b9fc-194dfcb369ae,1019,1/21/2025,4,85.48,33.04,Orders_2025.csv
5f7f623f-5a1c-454c-bf6e-232f790d5317,f2a42f47-7f93-4bc5-b36d-c22c2119cfc8,1043,1/21/2025,1,43.28,20.82,Orders_2025.csv
d398181c-9c88-472a-8e2b-967a064775a2,d245da28-64dc-4d8d-9d1f-6f6cab7abb85,1011,1/21/2025,3,80.49,43.96,Orders_2025.csv
0aa93bcb-9748-46eb-908a-30b2def8bef1,e1061800-f9c3-4349-8fb7-ecf4deea55b3,1050,1/21/2025,3,220.23,81.87,Orders_2025.csv
394e59ed-1dae-403c-b396-e0819c7b1a3a,540ac3ae-f70c-4b2e-9faa-e44a0dbc5c94,1007,1/22/2025,4,1018.88,521.14,Orders_2025.csv
1d5a959e-49ab-4ff7-8eaa-de8aa9c65c4d,51eea915-f3d3-4c3e-bd09-f158a0f182e6,1020,1/22/2025,1,27.37,24.09,Orders_2025.csv
18b2af2b-09ca-4d31-b3b5-ff9dbc263550,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1012,1/23/2025,4,139.48,103.88,Orders_2025.csv
e860b223-b472-43ce-aeef-4a0eaf770ff8,19ffd59d-83b2-472d-9e3b-ccd79ee91948,1009,1/23/2025,1,338.36,148.17,Orders_2025.csv
e801297c-d676-446c-8a63-042d1ca948cf,f088c821-8bcc-4b69-9b36-31b0edeb5653,1037,1/23/2025,3,104.61,77.91,Orders_2025.csv
ca789ada-e27f-42d0-acbd-3649551fdd3c,dc375298-2549-4d89-b752-d6e8f0a711af,1031,1/23/2025,3,696.6,235.16,Orders_2025.csv
4b2641df-bca5-4fba-a3a3-ac9946c5624c,192ea761-a820-472a-9594-b3c2a01a1835,1041,1/23/2025,1,43.2,31.11,Orders_2025.csv
9f5d615e-9dc4-49b8-9415-067fb428a638,80ff4978-481e-4e21-a861-b4000fe3f313,1010,1/24/2025,2,210.46,149.49,Orders_2025.csv
cff1d337-3782-43eb-947a-b77e02a5b7c1,bf0d6160-338f-4cad-8123-0b5a6763b192,1014,1/24/2025,1,24.1,21.21,Orders_2025.csv
3066bb70-b36c-408c-b635-494ea4dea703,b03346eb-bbe7-454a-b978-171587166852,1034,1/24/2025,4,1353.44,592.68,Orders_2025.csv
f0252d8b-6ceb-43c7-be2c-018d3af65e2e,e2aa2c64-4a88-4261-aa00-886749b824c4,1016,1/24/2025,1,,31.11,Orders_2025.csv
ad04eacb-e213-4ea8-b14c-8cdb94515053,51eea915-f3d3-4c3e-bd09-f158a0f182e6,1043,1/24/2025,1,43.28,20.82,Orders_2025.csv
eda00736-ea2c-496f-9029-d51ba0b3cd76,328bf3ea-9e06-4458-a2dc-3c2a20859be6,1013,1/24/2025,2,122.08,51.41,Orders_2025.csv
793f2c34-1801-4fba-bada-24e6cbd03c88,bbccecfa-0eaa-433d-81c9-1fddba3792d4,1044,1/27/2025,2,42.74,16.52,Orders_2025.csv
095eb839-f8c8-4ed2-8bc4-4ccd5e889337,9051e3a4-0947-48c0-8269-308d42f6e1b9,1050,1/27/2025,1,73.41,27.29,Orders_2025.csv
a670f5e8-e9ef-4dd0-87ac-f7ee7727bdf5,0b59de48-4882-496e-98d7-a9053fe88877,1034,1/27/2025,1,338.36,148.17,Orders_2025.csv
5181c615-42d2-4cd0-ba69-01fb785d05dd,db3b8c62-9cf3-448b-8e67-f6f0ad9cc3a6,1005,1/28/2025,3,57.18,35.9,Orders_2025.csv
93d3159e-a769-4ac0-a8fe-4c3233a41e9f,006bc8ad-8e59-4d6f-ab38-475a02a0f952,1009,1/28/2025,1,338.36,148.17,Orders_2025.csv
60881b7f-e9a7-40be-a9cd-c4fccc54363d,398f59e7-8729-418f-842b-906d50b156af,1011,1/28/2025,4,107.32,58.61,Orders_2025.csv
eea9940f-72df-44ec-beab-e1b0dd4f2888,a639b900-853e-4471-8a0f-813641a7ce0d,1023,1/28/2025,2,130.42,55.22,Orders_2025.csv
f368046e-6e7b-4455-aaed-609e5a87c9b4,977445c9-8561-4c71-a03c-ddf327b5dfc2,1004,1/29/2025,1,23.49,10.09,Orders_2025.csv
e03bead0-55f0-4cc8-91ed-fbdc6a3567a2,ab8adb41-5ec5-456d-a160-a01affd920c4,1027,1/29/2025,1,35.53,5.93,Orders_2025.csv
c8ba32ae-e3b5-483e-8ced-4c4236687fa0,d84a5bc4-af44-4030-9e24-d893b6f6e966,1043,1/29/2025,1,43.28,20.82,Orders_2025.csv
5be0c331-f387-4f6f-9016-adab630ccf64,cd62b435-4559-412b-9fab-4861a5e87475,1041,1/29/2025,4,172.8,124.43,Orders_2025.csv
56933054-670d-459c-999c-9c78251e8820,596febf3-9aa4-4c07-88ab-f7662388e50c,1019,1/29/2025,2,42.74,16.52,Orders_2025.csv
5374cfc1-6a97-4cf7-a59a-adfa9c1fccd3,ac0e0eee-04eb-4dd6-bb52-3a2a532b62c0,1023,1/29/2025,1,65.21,27.61,Orders_2025.csv
2bee911e-539f-4013-a71b-e1a0f38e577b,,1021,1/30/2025,4,245.04,140.58,Orders_2025.csv
893edb97-800b-4cfb-ac3c-14c71cfb3405,9051e3a4-0947-48c0-8269-308d42f6e1b9,1029,1/30/2025,2,46.98,20.17,Orders_2025.csv
b6871d70-15e2-4b50-ae73-e5d13879d775,0e025dda-dcfd-4349-b45d-994ba4664cb3,1038,1/30/2025,4,244.16,102.83,Orders_2025.csv
6135b1ff-9204-4e49-ad91-2678d7e8c8d1,b7fd8f42-7477-4c83-ba82-eee3bef2f366,1032,2/1/2025,2,509.44,260.57,Orders_2025.csv
b0107dfd-71ae-4228-ab49-0b38d0dfa016,08d68de0-766e-42e3-9145-4e030f805140,1021,2/2/2025,4,245.04,140.58,Orders_2025.csv
15c6d0c2-ca8e-4d95-a61c-e2bfd438b07e,345e77bf-4a44-4a4c-9b4f-6f5e21e39e8b,1026,2/3/2025,1,19.49,12.71,Orders_2025.csv
969cea24-b65f-4f57-8159-f3279047b277,9db836e7-e5e0-4351-8a5a-37c082766fba,1001,2/3/2025,2,38.98,25.41,Orders_2025.csv
096b3ee9-9aab-4fb5-b77f-da59a44da964,39a1dc8b-c9b4-4377-adb6-8eeef78d8192,1041,2/3/2025,1,43.2,31.11,Orders_2025.csv
5c42f13b-cae6-4bc9-8847-02054b32e90d,989bc40e-1776-4ea5-892f-d2df497c2608,1034,2/3/2025,1,338.36,148.17,Orders_2025.csv
bbde17b9-d089-45cf-aa59-4217501aa7fc,d4b53af0-6d06-4d0e-b2e1-b84de575e1c5,1031,2/3/2025,1,232.2,78.39,Orders_2025.csv
a629b818-1622-445b-a702-83287074f944,2de84462-b349-47ab-8700-7ac254586db9,1016,2/4/2025,4,172.8,124.43,Orders_2025.csv
688e8939-6612-4b88-b16a-6f5bc17859f5,e5040015-0c1f-4b62-84e4-6278ebfb2842,1008,2/4/2025,2,471.52,264.97,Orders_2025.csv
d19769c4-8d1f-4e01-a02f-abaaea593f36,31bd87f8-56a1-4ab6-9a7a-716e19ec8220,1045,2/4/2025,2,54.74,48.18,Orders_2025.csv
1e32daed-7a1e-4599-9eba-46ac10fb3b29,d8777a29-8b63-48a6-a4d9-c01a69272eec,1003,2/4/2025,3,121.05,38.58,Orders_2025.csv
0cec6677-5993-4be9-92ab-78bc1311280f,c773874c-adcd-4b21-9d8f-f72f3b3cb8eb,1014,2/4/2025,4,96.4,84.83,Orders_2025.csv
22ca0d2b-1a18-4a1d-a918-86b847bb5612,25d277dc-e796-4782-a7ef-3e1d2fb59188,1018,2/5/2025,1,43.28,20.82,Orders_2025.csv
a01dbf1a-9ba0-4192-a08b-4282de1a15ac,b622a6ab-2b36-4a67-852a-fde60311ee7a,1017,2/5/2025,3,45.69,40.19,Orders_2025.csv
638a703e-cdbf-48b8-897f-8fc380991ad6,c773874c-adcd-4b21-9d8f-f72f3b3cb8eb,1020,2/5/2025,1,27.37,24.09,Orders_2025.csv
1711f3c7-9629-48f8-820b-139ee7c19729,328bf3ea-9e06-4458-a2dc-3c2a20859be6,1005,2/5/2025,1,19.06,11.97,Orders_2025.csv
0d5cf559-5e2c-4fac-ba32-ce859669182b,a1d952b9-ce77-46c9-a08b-f5e62486096f,1010,2/6/2025,1,105.23,74.74,Orders_2025.csv
9beb4bd1-ca21-484e-8fc2-923de164904b,b59d7d54-a0b9-4ba0-b2c4-b174c9f051a9,1031,2/6/2025,4,928.8,313.54,Orders_2025.csv
befcb3ac-3bd7-41bb-ac73-712fe7b94505,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1035,2/7/2025,2,210.46,149.49,Orders_2025.csv
5e41602d-0372-402c-ab9a-e0e4234bea5a,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1050,2/7/2025,3,220.23,81.87,Orders_2025.csv
f7f29fa1-7138-4de5-9d20-d40550b6acd0,f3e60614-ba5e-441d-8f9e-2cb6807bfc3d,1030,2/7/2025,1,19.06,11.97,Orders_2025.csv
86a32c99-e028-46a7-a2ac-16a8c8f9da51,0fd8caf3-b00a-4f52-89be-fcd2047e17af,1023,2/7/2025,4,260.84,110.44,Orders_2025.csv
f7f91467-19a8-45a6-acf1-2ef0bb884b7a,25d277dc-e796-4782-a7ef-3e1d2fb59188,1026,2/7/2025,3,58.47,38.12,Orders_2025.csv
42fe90f1-b58d-43f0-a8ac-e27f8e9becd6,bf0d6160-338f-4cad-8123-0b5a6763b192,1043,2/7/2025,3,129.84,62.47,Orders_2025.csv
c9180edd-4cf4-4be2-a2e7-3ea73c409105,,1009,2/7/2025,1,338.36,148.17,Orders_2025.csv
3354d541-e3aa-4cf4-9836-3da7d49c38a5,f2a42f47-7f93-4bc5-b36d-c22c2119cfc8,1006,2/7/2025,2,464.4,156.77,Orders_2025.csv
fa8772c1-e5cb-44e8-99b3-f9f4936c321e,f8ab10b6-1108-4ae2-a2b8-7cbdfe993a9a,1029,2/7/2025,1,23.49,10.09,Orders_2025.csv
c24e9db7-f7d2-4b91-a6a2-35f5b4a3bf8c,de9fa385-96c7-41cd-abef-e3d99580386d,1047,2/7/2025,3,266.31,71.58,Orders_2025.csv
ebfd86bd-e90b-4f45-8d18-aa9c9c051448,c3232819-ef1b-4fb8-b82c-17c22911890b,1039,2/8/2025,4,96.4,84.83,Orders_2025.csv
ac33c205-d1fe-4a53-bc34-91ffd09da3ce,e2aa2c64-4a88-4261-aa00-886749b824c4,1050,2/10/2025,2,146.82,54.58,Orders_2025.csv
6e99eb02-9a70-41fd-956f-6ecfb05a4ba4,67435b8b-3191-4bd1-a143-8adb5039c70e,1049,2/10/2025,1,74.87,19.2,Orders_2025.csv
ebe4013b-b213-4486-8b3f-98730802e8a7,5bc65488-8997-4f0b-9f7c-98bc3c2a66cd,1019,2/10/2025,3,64.11,24.78,Orders_2025.csv
4e5695c6-3ffe-4327-b613-bb77492103b2,596febf3-9aa4-4c07-88ab-f7662388e50c,1040,2/10/2025,2,48.26,18.59,Orders_2025.csv
8e680d30-a681-4042-b7ad-239a2f703a3f,0518f99d-8e5b-496f-9c0b-34f0c24ee49f,1012,2/10/2025,4,139.48,103.88,Orders_2025.csv
4b01f9d2-43c8-44e3-8f2d-956070cb47ff,77b39e16-0010-44c1-a42e-e0de5a0cb50d,1001,2/11/2025,3,58.47,38.12,Orders_2025.csv
addc98b6-8793-44a2-bb2d-dac81019a3aa,eae2fd4d-7639-4f54-9b71-82d5e220e66d,1037,2/11/2025,3,104.61,77.91,Orders_2025.csv
4386a904-3c7a-4d32-86b6-9dec42ad5f3c,5bc65488-8997-4f0b-9f7c-98bc3c2a66cd,1019,2/11/2025,3,64.11,24.78,Orders_2025.csv
7f6bd0f9-0ca8-4c32-bda1-9aed6e605e9d,65ab0594-c227-4bd9-816a-bd5336c91223,1046,2/12/2025,2,122.52,70.29,Orders_2025.csv
d8a940b6-e7c9-4033-81e0-880abdd12d09,b7fd8f42-7477-4c83-ba82-eee3bef2f366,1023,2/12/2025,3,195.63,82.83,Orders_2025.csv
06b282a0-2f00-4285-a2fc-edf0fa75c7a3,cbe5ec95-f2db-4399-a450-5e95b5f0f896,1037,2/12/2025,4,139.48,103.88,Orders_2025.csv
57a92646-c056-4ebe-be6f-df187d797ec6,c13a8e8b-51e7-45ae-a58b-980416349ae2,1020,2/12/2025,4,109.48,96.36,Orders_2025.csv
85430cf1-9809-4200-a30c-50e501727bd0,72a4aaac-fd44-42a1-aaee-3e6c7cf309e2,1028,2/12/2025,2,80.7,25.72,Orders_2025.csv
6c676506-58b4-464d-ac1f-8fe1182a4ee8,d4b53af0-6d06-4d0e-b2e1-b84de575e1c5,1016,2/12/2025,1,43.2,31.11,Orders_2025.csv
c7c55120-961e-4a21-a5cd-0daf2d89d19a,4c71f46b-aec0-4b76-92c5-beda74b59e13,1045,2/12/2025,1,27.37,24.09,Orders_2025.csv
b4839f50-269a-4ff2-b6ca-cdc26f781b0e,e5040015-0c1f-4b62-84e4-6278ebfb2842,1031,2/13/2025,1,232.2,78.39,Orders_2025.csv
fd7f0fea-942b-4f5b-a7b9-6eaf6070b9ba,6584d2ab-048e-4111-a909-2b4fd3416e18,1049,2/13/2025,2,149.74,38.39,Orders_2025.csv
8ccfddfe-8b96-4354-a8a6-4460aedb2d57,98c0cbd2-519c-4482-9c03-a77f16684ab1,1050,2/13/2025,2,146.82,54.58,Orders_2025.csv
f5fd8e3c-75cf-485b-aa13-71596d7a363f,8b37abf3-4486-4871-8768-982d137116f5,1014,2/13/2025,3,72.3,63.62,Orders_2025.csv
72e9358d-afc2-4e39-aff8-433db2175b00,d960ec46-3288-4c77-82ec-5c1304a160ee,1027,2/14/2025,1,35.53,5.93,Orders_2025.csv
5558ea85-d76a-4447-b4c1-0dc8254b1fff,843aafe5-e9e0-4c4e-88c3-15357434a75d,1032,2/14/2025,1,254.72,130.28,Orders_2025.csv
63db0a94-4075-4754-9f69-03cb979474a5,0e24031a-213b-4ac8-aba2-ca13e1134488,1011,2/14/2025,2,53.66,29.3,Orders_2025.csv
cc8f2d7f-db90-48c7-9b6c-93d469014629,a43b80b4-8ec0-41bc-bca4-2f51dbf349b6,1018,2/14/2025,1,43.28,20.82,Orders_2025.csv
98f43ff3-9c29-4e54-b7c4-3afcc0ea18e6,e1061800-f9c3-4349-8fb7-ecf4deea55b3,1037,2/14/2025,2,69.74,51.94,Orders_2025.csv
4957b29f-6bd3-4d3a-be73-7bd3d7352ddf,55bc49dc-a542-49a5-ab7d-60463db9fb46,1033,2/15/2025,3,707.28,397.45,Orders_2025.csv
21978a52-ae70-483e-a1b1-9a2165d145b0,66d3d64f-ce87-4119-bed2-2ca019d60c79,1047,2/15/2025,4,355.08,95.44,Orders_2025.csv
ef7923ca-5bd3-4871-870b-c771af5dd997,5a321a8f-6274-40e8-9713-8874fd99aead,1031,2/16/2025,4,,313.54,Orders_2025.csv
d23a795f-a8ee-479d-b7e7-8c39b3b787c8,345e77bf-4a44-4a4c-9b4f-6f5e21e39e8b,1016,2/17/2025,3,129.6,93.32,Orders_2025.csv
ac62a7ad-4f84-477d-bda3-a751e0e2717c,515d5080-8725-4a15-b600-a0b1c9761f39,1008,2/17/2025,2,471.52,264.97,Orders_2025.csv
bab7b353-c46b-41c5-8613-dcc52052684c,23781516-59fe-4b3b-af71-4d6cb8a012ad,1043,2/17/2025,4,173.12,83.29,Orders_2025.csv
58a12134-decf-4f28-a4a6-ff697c0373a4,ab8adb41-5ec5-456d-a160-a01affd920c4,1003,2/17/2025,3,121.05,38.58,Orders_2025.csv
48767f3a-84cd-4ff6-b5cc-9756a37abafe,4661672e-252f-4297-8b05-ba339f296241,1032,2/17/2025,1,254.72,130.28,Orders_2025.csv
4abb1fd9-deec-4289-a2e5-10a7805b1090,aff5b637-3d55-48c8-b9fc-194dfcb369ae,1014,2/17/2025,2,48.2,42.42,Orders_2025.csv
24e28092-3d4e-4bd8-9f49-a8ef3b0859bf,cbe5ec95-f2db-4399-a450-5e95b5f0f896,1030,2/17/2025,1,19.06,11.97,Orders_2025.csv
c4fa4607-7fad-4945-8303-54d009ad4f30,896da1ee-2b57-44ef-bb23-62191d934bc7,1041,2/17/2025,4,172.8,124.43,Orders_2025.csv
9c7348ec-7eb2-4d2d-a907-8a8dda33d549,889b8d90-6fd7-4dc5-b0d7-6fdce37da4c0,1024,2/17/2025,2,149.74,38.39,Orders_2025.csv
