OrderID,CustomerID,ProductID,OrderDate,Quantity,Revenue,COGS,SourceFile
eb1ce729-8cd6-4e1e-9010-a92e0131f398,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1025,2024-12-11,1,73.41,26.05,Orders_2024.csv
f1aa8f45-0050-412a-9b54-f84882382379,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1050,2024-01-14,2,146.82,52.1,Orders_2024.csv
342cba14-ac49-442d-a5ba-5e8c4d57dc3b,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1004,2024-08-22,2,46.98,19.26,Orders_2024.csv
39d10e56-55e6-49df-90d6-cab07a8fa32e,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1015,2024-02-18,2,48.26,17.74,Orders_2024.csv
c86c18e0-db59-4712-9487-59b9166cb243,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1043,2024-11-13,1,43.28,19.88,Orders_2024.csv
7b7653ea-4f13-460d-9405-1f41c570dbb9,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1046,2024-05-07,3,183.78,100.64,Orders_2024.csv
caa62850-1653-4b2e-93cb-51fb8882e1a7,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1023,2024-01-10,3,195.63,79.07,Orders_2024.csv
80111011-190f-471a-8b8b-25e12684eb80,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1007,2024-11-20,2,509.44,248.72,Orders_2024.csv
3743b4fc-082c-4c9a-a905-3dd060bbdce5,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1028,2024-03-04,2,80.7,24.55,Orders_2024.csv
09bb1b00-8ec4-48b8-995b-8f34d5c672c5,19ebe822-7b55-4146-9fbf-7f30a95fcc27,1019,2024-07-22,2,42.74,15.77,Orders_2024.csv
d85cd0df-423f-4dd1-a537-cbdf2704602a,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1039,2024-12-18,3,72.3,60.73,Orders_2024.csv
47878027-a5b6-4a0f-a494-27bd59d62ff6,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1026,2024-12-21,3,58.47,36.38,Orders_2024.csv
5696b9f4-d449-4326-9ec7-f0db26d8c36f,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1006,2024-05-06,2,464.4,149.65,Orders_2024.csv
256497a0-0d3a-4449-a444-71e1507f7a8e,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1041,2024-06-04,3,129.6,89.08,Orders_2024.csv
424ca235-53d8-4f99-989c-96223b812b8b,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1005,2024-02-01,2,38.12,22.85,Orders_2024.csv
477b8e83-2b33-4bc6-b7ed-0001d4c73cf8,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1046,2024-03-01,2,122.52,67.1,Orders_2024.csv
70180239-75ea-478b-b02f-5da7817a7d15,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1006,2024-12-01,3,696.6,224.47,Orders_2024.csv
7ccb5708-9426-4f46-ae5b-61bc25652fbc,8553b15d-bab5-41e2-b9b1-3bd3e2a7c51e,1010,2024-11-20,4,420.92,285.39,Orders_2024.csv
c5b03ae8-c4ba-4e65-8b2c-460e51d7e080,2de84462-b349-47ab-8700-7ac254586db9,1026,2024-08-23,1,19.49,12.13,Orders_2024.csv
b51ae744-1963-4fd2-b4d1-e0b6d9bf1f36,2de84462-b349-47ab-8700-7ac254586db9,1021,2024-08-07,1,61.26,33.55,Orders_2024.csv
d4512c49-cc37-4a8d-b289-eeddf12bc44b,2de84462-b349-47ab-8700-7ac254586db9,1033,2024-06-06,3,707.28,379.39,Orders_2024.csv
899ec229-cafe-4805-9862-e361bb1ec488,2de84462-b349-47ab-8700-7ac254586db9,1028,2024-01-18,4,161.4,49.1,Orders_2024.csv
6b66e6a7-1963-41bf-99ff-f605734d780c,2de84462-b349-47ab-8700-7ac254586db9,1029,2024-11-29,4,93.96,38.51,Orders_2024.csv
1ababe51-0d23-4deb-a28c-d7099894711e,2de84462-b349-47ab-8700-7ac254586db9,1049,2024-02-09,1,74.87,18.32,Orders_2024.csv
b52e0025-5712-4321-8ffe-30bb229790d7,2de84462-b349-47ab-8700-7ac254586db9,1038,2024-08-06,4,244.16,98.15,Orders_2024.csv
9f979398-ce40-4a3d-a8af-af761e03c4cd,2de84462-b349-47ab-8700-7ac254586db9,1015,2024-02-22,1,24.13,8.87,Orders_2024.csv
cf645eb9-998a-4b12-a761-0586e5a21f76,cc8645a3-a19b-4915-9cc6-2dce14049120,1005,2024-03-25,1,19.06,11.42,Orders_2024.csv
0bdc9b2d-50be-4a74-b28a-27f2036afba6,cc8645a3-a19b-4915-9cc6-2dce14049120,1041,2024-07-12,2,86.4,59.39,Orders_2024.csv
6493f14c-69f2-43e7-a45a-cdb714ffffd3,cc8645a3-a19b-4915-9cc6-2dce14049120,1002,2024-11-30,1,35.53,5.66,Orders_2024.csv
9ced50c6-dd8a-40d3-924b-910668765dbc,cc8645a3-a19b-4915-9cc6-2dce14049120,1030,2024-07-10,3,57.18,34.27,Orders_2024.csv
6ad695a7-8a15-4952-97ea-fdfbafa88131,cc8645a3-a19b-4915-9cc6-2dce14049120,1024,2024-11-07,4,299.48,73.29,Orders_2024.csv
b1a68bd6-bf49-4e4b-9583-55036e739192,cc8645a3-a19b-4915-9cc6-2dce14049120,1050,2024-04-01,3,220.23,78.15,Orders_2024.csv
750948cf-79e6-47e0-921c-7fb2bdc3e8b0,cc8645a3-a19b-4915-9cc6-2dce14049120,1011,2024-11-30,2,53.66,27.97,Orders_2024.csv
f725f787-40ab-44c8-a67f-ada7001bc6fe,cc8645a3-a19b-4915-9cc6-2dce14049120,1033,2024-12-04,1,235.76,126.46,Orders_2024.csv
5cab63bc-2165-4884-b2c6-d368018a2d7e,cc8645a3-a19b-4915-9cc6-2dce14049120,1013,2024-12-02,2,122.08,49.08,Orders_2024.csv
33bfda38-29ee-48e5-be74-34d46d2a322d,96550947-3cf0-4e17-816e-b347b9a4b83a,1012,2024-12-16,2,69.74,49.58,Orders_2024.csv
baf9c6bf-58bf-41dc-937e-255bd80d018b,96550947-3cf0-4e17-816e-b347b9a4b83a,1046,2024-08-12,2,122.52,67.1,Orders_2024.csv
5e449cc8-7ce3-446c-b6f6-2c0d4058af6f,96550947-3cf0-4e17-816e-b347b9a4b83a,1008,2024-02-27,2,471.52,252.92,Orders_2024.csv
4749d491-bdec-4fd3-8adf-67ed85060789,96550947-3cf0-4e17-816e-b347b9a4b83a,1005,2024-12-05,2,38.12,22.85,Orders_2024.csv
68f4748a-0499-430b-9256-31f21bae629f,96550947-3cf0-4e17-816e-b347b9a4b83a,1019,2024-12-13,2,42.74,15.77,Orders_2024.csv
8223c552-8ea1-4ca1-ab22-ca947c3273cd,96550947-3cf0-4e17-816e-b347b9a4b83a,1023,2024-08-15,1,65.21,26.36,Orders_2024.csv
2bb18391-afdb-4306-9e0a-3a100e616811,96550947-3cf0-4e17-816e-b347b9a4b83a,1014,2024-12-11,4,96.4,80.98,Orders_2024.csv
14479025-7cdd-4d0e-8356-0fc0c670fd8b,96550947-3cf0-4e17-816e-b347b9a4b83a,1008,2024-12-13,4,943.04,505.85,Orders_2024.csv
453911ab-4a8c-44a6-9cd9-50e2e0e777e1,96550947-3cf0-4e17-816e-b347b9a4b83a,1022,2024-12-25,1,88.77,22.77,Orders_2024.csv
2db56d43-95df-496a-8052-5137e6ab7625,515d5080-8725-4a15-b600-a0b1c9761f39,1020,2024-04-29,3,82.11,68.98,Orders_2024.csv
cd75ce11-f63c-4587-90fc-5f05b240ea84,515d5080-8725-4a15-b600-a0b1c9761f39,1032,2024-12-05,4,1018.88,497.45,Orders_2024.csv
21dce477-928f-492c-8537-8442e22300b4,515d5080-8725-4a15-b600-a0b1c9761f39,1018,2024-07-16,3,129.84,59.63,Orders_2024.csv
cdd6e66e-aca7-418e-94d9-3f561a993845,515d5080-8725-4a15-b600-a0b1c9761f39,1037,2024-05-09,4,139.48,99.16,Orders_2024.csv
c56d525b-fb8b-4536-8e91-f2089ee839c7,515d5080-8725-4a15-b600-a0b1c9761f39,1024,2024-10-24,3,224.61,54.97,Orders_2024.csv
ca0253b7-5374-489f-901d-0db4a7abc085,515d5080-8725-4a15-b600-a0b1c9761f39,1005,2024-03-08,2,38.12,22.85,Orders_2024.csv
877bba48-3efc-48ac-9aee-e8f0dcf5a938,515d5080-8725-4a15-b600-a0b1c9761f39,1028,2024-11-23,4,161.4,49.1,Orders_2024.csv
6bd39d2c-b95f-4dfd-af37-da4cf12109f2,515d5080-8725-4a15-b600-a0b1c9761f39,1024,2024-03-19,1,74.87,18.32,Orders_2024.csv
b2a033f0-3426-454b-a5b6-12da1abae17a,515d5080-8725-4a15-b600-a0b1c9761f39,1050,2024-07-21,4,293.64,104.2,Orders_2024.csv
5363ee82-0cb2-4077-82d5-60b1c6c36129,515d5080-8725-4a15-b600-a0b1c9761f39,1010,2024-01-24,2,210.46,142.7,Orders_2024.csv
cb530ba4-c7f6-4940-966f-fdbdf3b7686e,23781516-59fe-4b3b-af71-4d6cb8a012ad,1001,2024-01-09,3,58.47,36.38,Orders_2024.csv
5776a355-9aeb-4051-87c0-583eadfdf34c,23781516-59fe-4b3b-af71-4d6cb8a012ad,1017,2024-05-14,4,60.92,51.16,Orders_2024.csv
f7911b47-0a18-465f-9771-85d4b3e4687f,23781516-59fe-4b3b-af71-4d6cb8a012ad,1041,2024-06-07,4,172.8,118.78,Orders_2024.csv
083c814d-8021-4d68-be80-a428a97c48a2,23781516-59fe-4b3b-af71-4d6cb8a012ad,1043,2024-09-05,4,173.12,79.51,Orders_2024.csv
d69b6e8d-da59-4cab-af1f-f475f2cf82bd,23781516-59fe-4b3b-af71-4d6cb8a012ad,1040,2024-09-12,1,24.13,8.87,Orders_2024.csv
d2350815-304a-4294-a882-bd75ef20ce58,23781516-59fe-4b3b-af71-4d6cb8a012ad,1015,2024-03-29,1,24.13,8.87,Orders_2024.csv
54994647-576b-4cfb-ac0e-30a7eb9c95de,23781516-59fe-4b3b-af71-4d6cb8a012ad,1011,2024-04-24,1,26.83,13.99,Orders_2024.csv
956ac95d-79f8-48e3-bd06-428bb77fe626,977445c9-8561-4c71-a03c-ddf327b5dfc2,1002,2024-05-04,3,106.59,16.98,Orders_2024.csv
20b50d97-4c49-41e7-8342-26e74cc76704,977445c9-8561-4c71-a03c-ddf327b5dfc2,1049,2024-04-01,3,224.61,54.97,Orders_2024.csv
4bd524c6-e0c7-4127-9aed-60fd6ce56e06,977445c9-8561-4c71-a03c-ddf327b5dfc2,1045,2024-05-06,4,109.48,91.98,Orders_2024.csv
6f694776-a890-43ef-b25b-6635d30d7203,977445c9-8561-4c71-a03c-ddf327b5dfc2,1050,2024-02-02,2,146.82,52.1,Orders_2024.csv
f33edd66-1267-4273-bcad-6f693dd08553,977445c9-8561-4c71-a03c-ddf327b5dfc2,1006,2024-04-22,2,464.4,149.65,Orders_2024.csv
b345b846-6fdb-4a86-87e3-65988082e93e,977445c9-8561-4c71-a03c-ddf327b5dfc2,1049,2024-04-16,1,74.87,18.32,Orders_2024.csv
bb45c734-dc32-48d4-a03e-a3f21b261580,977445c9-8561-4c71-a03c-ddf327b5dfc2,1028,2024-06-03,2,80.7,24.55,Orders_2024.csv
310acece-d73b-4dd3-b94d-06a003a7c628,977445c9-8561-4c71-a03c-ddf327b5dfc2,1022,2024-07-01,1,88.77,22.77,Orders_2024.csv
4a7b208d-e425-4afb-be5c-98e516549244,977445c9-8561-4c71-a03c-ddf327b5dfc2,1049,2024-02-05,1,74.87,18.32,Orders_2024.csv
d15685c4-be49-4553-9d48-03508e966ba3,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1005,2024-03-25,1,19.06,11.42,Orders_2024.csv
0d4f44a7-55ae-4c4a-818f-f09fb86c53e4,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1015,2024-11-21,4,96.52,35.49,Orders_2024.csv
df4f400f-6712-4cf9-9e9c-5e9f0dc383f7,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1025,2024-12-26,3,220.23,78.15,Orders_2024.csv
4347c466-e91b-4de7-80dd-a5610e96c24f,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1003,2024-08-01,2,80.7,24.55,Orders_2024.csv
96e8b41c-1f83-4502-91c5-b8f30cac48e2,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1041,2024-12-23,4,172.8,118.78,Orders_2024.csv
4ea998d5-0742-49f0-a6ce-1a6c171bd893,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1006,2024-08-23,3,696.6,224.47,Orders_2024.csv
ac2b0e25-5cfb-4fda-ac2d-8020f383c4c4,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1023,2024-11-14,2,,52.71,Orders_2024.csv
b395c116-af2d-440d-85cb-ccee58bb0ded,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1008,2024-05-15,3,707.28,379.39,Orders_2024.csv
a5b16d05-79b0-4e22-a74f-45d2f85a3a9a,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1048,2024-11-26,1,65.21,26.36,Orders_2024.csv
bf29f948-e2b0-475a-9b66-e400969d52c7,ebd558e7-7e80-4319-b5f2-1bbd43d443b7,1024,2024-11-11,1,74.87,18.32,Orders_2024.csv
88403bd1-fe6f-4b18-8852-5a24fbd28010,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1018,2024-10-08,2,86.56,39.75,Orders_2024.csv
2d7db3a0-9920-4ef0-8899-745d7d30d931,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1010,2024-01-31,1,105.23,71.35,Orders_2024.csv
f20a9594-5ba8-4f21-bcdb-c99cbdeed68d,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1017,2024-06-02,2,30.46,25.58,Orders_2024.csv
4ba29a36-5831-4aa1-854a-3e293d7a9932,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1049,2024-09-10,2,149.74,36.65,Orders_2024.csv
bd0ea46d-18eb-435e-9728-2d87642fb513,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1017,2024-01-06,1,15.23,12.79,Orders_2024.csv
93cb1175-f447-4f5d-9bef-a591ce2a8264,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1046,2024-07-17,4,245.04,134.19,Orders_2024.csv
4620f466-acb8-4ee2-80b3-7eaabb69fb56,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1025,2024-04-17,4,293.64,104.2,Orders_2024.csv
d00bf8e4-665f-4029-8466-79778ce0799a,0a5d8031-b5a7-4be4-8d5d-63b70f2a67c7,1003,2024-11-28,3,121.05,36.82,Orders_2024.csv
da381939-58eb-4e35-b2c1-11598d56aa02,967b5e21-3557-4672-b9fa-1329548890df,1017,2024-10-05,3,45.69,38.37,Orders_2024.csv
a094d502-3b8c-404e-9a71-88562655d99d,967b5e21-3557-4672-b9fa-1329548890df,1029,2024-10-12,2,46.98,19.26,Orders_2024.csv
d25f0211-c6ba-454d-878b-6b808e7d45e9,967b5e21-3557-4672-b9fa-1329548890df,1034,2024-10-18,4,1353.44,565.74,Orders_2024.csv
2f97c565-0f39-4ea2-b484-f92421272217,967b5e21-3557-4672-b9fa-1329548890df,1018,2024-03-26,1,43.28,19.88,Orders_2024.csv
22028774-36d3-4bca-b5b5-a176b564617a,967b5e21-3557-4672-b9fa-1329548890df,1022,2024-10-22,2,177.54,45.55,Orders_2024.csv
28ce876b-a4f8-44df-ab9f-1b1957cbd19a,967b5e21-3557-4672-b9fa-1329548890df,1036,2024-05-20,4,107.32,55.94,Orders_2024.csv
6d54859f-e96e-4f83-af90-82d733144b1d,967b5e21-3557-4672-b9fa-1329548890df,1043,2024-06-10,1,43.28,19.88,Orders_2024.csv
609f142a-fd01-4b20-8fb6-76a7bb94c8dd,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1049,2024-09-13,2,149.74,36.65,Orders_2024.csv
ed21c0fd-073a-4839-aa55-0a4c3ace6145,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1049,2024-11-21,2,149.74,36.65,Orders_2024.csv
42c6da66-449e-470f-ad0e-8143ca28c513,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1034,2024-08-15,4,1353.44,565.74,Orders_2024.csv
bc1ed6e8-6c82-4aa9-af9f-bb5c9903e38e,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1047,2024-12-26,3,266.31,68.32,Orders_2024.csv
aa67ceb3-5e71-4f27-832b-b595d4ab2f45,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1016,2024-12-12,1,43.2,29.69,Orders_2024.csv
0a295717-6699-4768-a5e8-b4243c1bdce1,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1043,2024-08-23,4,173.12,79.51,Orders_2024.csv
38b3976d-e3ec-4ec4-9118-8335d90c3f64,98aaf1ba-6661-4a2c-b7de-6279ddc742ec,1018,2024-03-21,1,43.28,19.88,Orders_2024.csv
17cebd1b-468a-4a11-8003-4ca73fac1ed6,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1012,2024-05-28,2,69.74,49.58,Orders_2024.csv
703d17e1-f5ab-4374-bcaf-9661ac0f2228,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1040,2024-11-27,2,48.26,17.74,Orders_2024.csv
b6a0123b-bd60-49ef-9988-a94e0122c4a2,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1020,2024-01-24,1,27.37,23.0,Orders_2024.csv
5dd4285f-8067-4b20-bb5f-4a82a07b844d,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1038,2024-05-05,4,244.16,98.15,Orders_2024.csv
16d8db8d-5b40-460f-a6e2-2d19a48f0473,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1022,2024-01-26,4,355.08,91.1,Orders_2024.csv
1730d49a-5a3a-4969-9a52-e9cea8cbfb9f,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1049,2024-08-04,2,149.74,36.65,Orders_2024.csv
f154ff52-e1bf-4100-8ff9-c1ae1db97717,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1035,2024-11-21,3,315.69,214.04,Orders_2024.csv
f98e94bb-6ca4-4f5e-9ef4-140557886d89,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1031,2024-08-26,4,928.8,299.29,Orders_2024.csv
d474019a-4a5c-45c6-a83e-a352a7dbb01b,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1042,2024-08-27,4,60.92,51.16,Orders_2024.csv
adf64a80-6289-43b6-a473-4295a34c74d7,82df6f1e-6e7d-40cd-aec0-e796f8f27a63,1005,2024-06-02,2,38.12,22.85,Orders_2024.csv
c6bacfc5-2ce3-4af8-bc15-bfc977d1b6c6,e5040015-0c1f-4b62-84e4-6278ebfb2842,1028,2024-09-15,4,161.4,49.1,Orders_2024.csv
967adc1a-3e1d-4dda-b4d4-7141ac2e0a7f,e5040015-0c1f-4b62-84e4-6278ebfb2842,1048,2024-07-22,1,65.21,26.36,Orders_2024.csv
575693c5-ab1b-49c6-9dd0-995d79e0c30b,e5040015-0c1f-4b62-84e4-6278ebfb2842,1007,2024-04-01,1,254.72,124.36,Orders_2024.csv
5885f0fe-e8d3-446e-9598-9c1b64683cc5,e5040015-0c1f-4b62-84e4-6278ebfb2842,1005,2024-11-29,2,38.12,22.85,Orders_2024.csv
2ad3eb26-128f-4151-8207-74b829784669,e5040015-0c1f-4b62-84e4-6278ebfb2842,1020,2024-12-20,3,82.11,68.98,Orders_2024.csv
3cdbbde0-341a-46c3-bb41-b18a4b7211c0,e5040015-0c1f-4b62-84e4-6278ebfb2842,1037,2024-12-09,4,139.48,99.16,Orders_2024.csv
b6e85467-ec6c-48f6-8b60-1babad5ec19c,a1d952b9-ce77-46c9-a08b-f5e62486096f,1026,2024-03-13,2,38.98,24.26,Orders_2024.csv
52605235-80df-4ddb-8294-6f11a4527006,a1d952b9-ce77-46c9-a08b-f5e62486096f,1020,2024-12-20,2,54.74,45.99,Orders_2024.csv
e356cae9-791f-4fae-a746-ab51eb91d5e7,a1d952b9-ce77-46c9-a08b-f5e62486096f,1025,2024-11-21,4,293.64,104.2,Orders_2024.csv
53a0249b-cad0-4757-8caa-b08b6a922fc1,a1d952b9-ce77-46c9-a08b-f5e62486096f,1033,2024-10-07,4,943.04,505.85,Orders_2024.csv
53c40f67-ba89-4743-843d-ccf5425b56b5,a1d952b9-ce77-46c9-a08b-f5e62486096f,1048,2024-12-16,1,65.21,26.36,Orders_2024.csv
6e466a00-1522-453e-a09a-1cd24370f28b,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1012,2024-07-05,3,104.61,74.37,Orders_2024.csv
f6a4d26e-aa36-4ff8-9301-2d4d0f46ea8f,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1040,2024-03-12,1,24.13,8.87,Orders_2024.csv
aa995b4e-b008-44e0-a7e3-66bb221590e5,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1049,2024-11-21,2,149.74,36.65,Orders_2024.csv
09a6963d-518c-4ec2-9dfa-3f320cbed83d,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1025,2024-01-04,3,220.23,78.15,Orders_2024.csv
b4b6d8a9-a10a-4bc0-a434-19496e52c81e,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1013,2024-10-30,4,244.16,98.15,Orders_2024.csv
f0541074-f975-46a8-a64f-ade7f6a5f751,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1036,2024-04-22,3,80.49,41.96,Orders_2024.csv
9116d0c3-92cf-4baf-bb91-fe9b4c521d66,ac87ecf7-ef9d-4b6a-84c4-7c1aa07eab14,1027,2024-10-02,3,106.59,16.98,Orders_2024.csv
35318f5d-f7e7-4c57-8294-707620802ab8,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1044,2024-03-08,3,64.11,23.66,Orders_2024.csv
363dbbf9-7103-4aa1-8138-1227dabd04f7,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1020,2024-12-02,3,82.11,68.98,Orders_2024.csv
613c7753-6d66-46ac-ac68-4181918bc566,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1018,2024-12-19,4,173.12,79.51,Orders_2024.csv
b1ee0663-c0fc-4a79-92ab-3929347be8c4,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1044,2024-08-12,3,64.11,23.66,Orders_2024.csv
743d4c05-ba05-4c36-a250-04579b280adf,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1009,2024-11-29,4,1353.44,565.74,Orders_2024.csv
a81420e6-3f78-4d03-b72c-dd1b9bc55dcd,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1046,2024-12-27,1,61.26,33.55,Orders_2024.csv
d4a7d4b1-16ea-41af-a112-02d307d56280,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1047,2024-11-27,1,88.77,22.77,Orders_2024.csv
67a056d6-5cfa-4c2e-b430-ac74c6c982fd,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1011,2024-12-08,4,107.32,55.94,Orders_2024.csv
99f6dd88-4bf4-486e-aa49-12a7d3939c63,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1010,2024-12-03,3,315.69,214.04,Orders_2024.csv
e6143026-7cfc-4c09-a0d9-d4957e7c63f1,fdfd6a26-e160-41ca-ba3d-6a74d52e433b,1039,2024-12-19,4,96.4,80.98,Orders_2024.csv
a2193c58-a946-4d3f-a005-654060f4cdea,a8baf97f-b8fe-4e51-bb9e-6f7782e358bb,1042,2024-01-13,4,60.92,51.16,Orders_2024.csv
07142511-2845-4499-974d-f5dc31840cf3,a8baf97f-b8fe-4e51-bb9e-6f7782e358bb,1022,2024-11-20,2,177.54,45.55,Orders_2024.csv
aaa36016-0f33-4cbc-948a-ce0018a4f22b,a8baf97f-b8fe-4e51-bb9e-6f7782e358bb,1004,2024-02-19,2,46.98,19.26,Orders_2024.csv
a201e209-3505-4595-b711-0cb30568bbd7,a8baf97f-b8fe-4e51-bb9e-6f7782e358bb,1036,2024-02-20,2,53.66,27.97,Orders_2024.csv
c351c770-b9f3-42d4-b3cf-2936f91270d6,a8baf97f-b8fe-4e51-bb9e-6f7782e358bb,1021,2024-08-05,2,122.52,67.1,Orders_2024.csv
37d2937e-41b0-40c0-9228-04cdc672b7e3,a8baf97f-b8fe-4e51-bb9e-6f7782e358bb,1050,2024-05-20,3,220.23,78.15,Orders_2024.csv
fe9b63fe-1eee-49cf-9f4b-4c2752bb2211,6484f72d-36e0-4b57-b749-fc901a112e94,1048,2024-08-16,2,130.42,52.71,Orders_2024.csv
0e2320b3-82f0-4fd5-a8c3-e03182ed03d8,6484f72d-36e0-4b57-b749-fc901a112e94,1013,2024-12-26,4,244.16,98.15,Orders_2024.csv
70140616-31ea-4f07-acc9-d2363f8f10d0,6484f72d-36e0-4b57-b749-fc901a112e94,1009,2024-12-30,3,1015.08,424.3,Orders_2024.csv
fab7a7ea-4229-4f5f-a7ed-3eec425b9c5e,6484f72d-36e0-4b57-b749-fc901a112e94,1004,2024-12-30,1,23.49,9.63,Orders_2024.csv
a9d7ae04-6d99-4251-aa3a-bc214b0833e8,6484f72d-36e0-4b57-b749-fc901a112e94,1014,2024-11-21,1,24.1,20.24,Orders_2024.csv
